Date,Open,High,Low,Close,Adj Close,Volume
2003-12-29,4.166000,4.403000,4.160000,4.373000,4.373000,0
2004-01-05,4.369000,4.418000,4.085000,4.086000,4.086000,0
2004-01-12,4.108000,4.117000,3.921000,4.014000,4.014000,0
2004-01-19,4.030000,4.080000,3.918000,4.066000,4.066000,0
2004-01-26,4.083000,4.257000,4.027000,4.138000,4.138000,0
2004-02-02,4.166000,4.203000,4.071000,4.089000,4.089000,0
2004-02-09,4.092000,4.135000,3.989000,4.048000,4.048000,0
2004-02-16,4.036000,4.109000,3.992000,4.098000,4.098000,0
2004-02-23,4.105000,4.106000,3.982000,3.984000,3.984000,0
2004-03-01,3.986000,4.106000,3.783000,3.831000,3.831000,0
2004-03-08,3.808000,3.816000,3.680000,3.760000,3.760000,0
2004-03-15,3.730000,3.805000,3.650000,3.788000,3.788000,0
2004-03-22,3.746000,3.843000,3.675000,3.843000,3.843000,0
2004-03-29,3.858000,4.171000,3.831000,4.140000,4.140000,0
2004-04-05,4.157000,4.234000,4.124000,4.197000,4.197000,0
2004-04-12,4.217000,4.469000,4.212000,4.352000,4.352000,0
2004-04-19,4.324000,4.482000,4.312000,4.452000,4.452000,0
2004-04-26,4.436000,4.634000,4.397000,4.501000,4.501000,0
2004-05-03,4.532000,4.794000,4.444000,4.766000,4.766000,0
2004-05-10,4.767000,4.904000,4.744000,4.788000,4.788000,0
2004-05-17,4.744000,4.809000,4.680000,4.764000,4.764000,0
2004-05-24,4.746000,4.774000,4.586000,4.655000,4.655000,0
2004-05-31,4.679000,4.778000,4.675000,4.774000,4.774000,0
2004-06-07,4.792000,4.843000,4.756000,4.791000,4.791000,0
2004-06-14,4.850000,4.874000,4.651000,4.710000,4.710000,0
2004-06-21,4.689000,4.737000,4.613000,4.645000,4.645000,0
2004-06-28,4.642000,4.760000,4.410000,4.458000,4.458000,0
2004-07-05,4.461000,4.503000,4.443000,4.466000,4.466000,0
2004-07-12,4.447000,4.509000,4.361000,4.361000,4.361000,0
2004-07-19,4.364000,4.518000,4.351000,4.432000,4.432000,0
2004-07-26,4.445000,4.641000,4.436000,4.475000,4.475000,0
2004-08-02,4.432000,4.473000,4.171000,4.219000,4.219000,0
2004-08-09,4.247000,4.312000,4.198000,4.213000,4.213000,0
2004-08-16,4.244000,4.289000,4.154000,4.231000,4.231000,0
2004-08-23,4.267000,4.316000,4.188000,4.227000,4.227000,0
2004-08-30,4.223000,4.298000,4.082000,4.293000,4.293000,0
2004-09-06,4.281000,4.293000,4.129000,4.180000,4.180000,0
2004-09-13,4.182000,4.191000,4.056000,4.127000,4.127000,0
2004-09-20,4.104000,4.106000,3.963000,4.031000,4.031000,0
2004-09-27,4.029000,4.205000,3.964000,4.191000,4.191000,0
2004-10-04,4.218000,4.258000,4.119000,4.133000,4.133000,0
2004-10-11,4.133000,4.144000,3.997000,4.053000,4.053000,0
2004-10-18,4.059000,4.105000,3.955000,3.984000,3.984000,0
2004-10-25,3.947000,4.120000,3.943000,4.029000,4.029000,0
2004-11-01,4.050000,4.243000,4.036000,4.186000,4.186000,0
2004-11-08,4.198000,4.273000,4.171000,4.198000,4.198000,0
2004-11-15,4.198000,4.245000,4.098000,4.196000,4.196000,0
2004-11-22,4.188000,4.249000,4.140000,4.238000,4.238000,0
2004-11-29,4.223000,4.420000,4.223000,4.270000,4.270000,0
2004-12-06,4.241000,4.257000,4.111000,4.156000,4.156000,0
2004-12-13,4.137000,4.248000,4.069000,4.207000,4.207000,0
2004-12-20,4.191000,4.226000,4.168000,4.218000,4.218000,0
2004-12-27,4.239000,4.346000,4.216000,4.216000,4.216000,0
2005-01-03,4.257000,4.313000,4.148000,4.285000,4.285000,0
2005-01-10,4.270000,4.297000,4.160000,4.216000,4.216000,0
2005-01-17,4.226000,4.242000,4.140000,4.142000,4.142000,0
2005-01-24,4.136000,4.242000,4.119000,4.138000,4.138000,0
2005-01-31,4.163000,4.194000,4.046000,4.073000,4.073000,631700
2005-02-07,4.081000,4.112000,3.977000,4.095000,4.095000,793100
2005-02-14,4.107000,4.275000,4.063000,4.260000,4.260000,744500
2005-02-21,4.276000,4.301000,4.220000,4.272000,4.272000,632000
2005-02-28,4.272000,4.428000,4.268000,4.310000,4.310000,789500
2005-03-07,4.304000,4.550000,4.289000,4.535000,4.535000,632000
2005-03-14,4.544000,4.569000,4.438000,4.511000,4.511000,633400
2005-03-21,4.524000,4.693000,4.472000,4.591000,4.591000,110800
2005-03-28,4.615000,4.637000,4.398000,4.451000,4.451000,0
2005-04-04,4.457000,4.525000,4.394000,4.491000,4.491000,157900
2005-04-11,4.487000,4.489000,4.267000,4.271000,4.271000,473600
2005-04-18,4.241000,4.306000,4.190000,4.255000,4.255000,0
2005-04-25,4.238000,4.295000,4.144000,4.201000,4.201000,0
2005-05-02,4.192000,4.280000,4.135000,4.266000,4.266000,0
2005-05-09,4.278000,4.292000,4.102000,4.121000,4.121000,158000
2005-05-16,4.142000,4.163000,4.043000,4.125000,4.125000,316000
2005-05-23,4.137000,4.142000,4.002000,4.073000,4.073000,0
2005-05-30,4.048000,4.048000,3.803000,3.979000,3.979000,0
2005-06-06,3.964000,4.047000,3.895000,4.047000,4.047000,0
2005-06-13,4.074000,4.152000,4.056000,4.078000,4.078000,0
2005-06-20,4.075000,4.148000,3.907000,3.914000,3.914000,0
2005-06-27,3.902000,4.049000,3.893000,4.049000,4.049000,0
2005-07-04,4.065000,4.113000,3.991000,4.109000,4.109000,315800
2005-07-11,4.102000,4.206000,4.091000,4.175000,4.175000,0
2005-07-18,4.162000,4.289000,4.162000,4.223000,4.223000,158000
2005-07-25,4.230000,4.298000,4.191000,4.286000,4.286000,0
2005-08-01,4.300000,4.402000,4.286000,4.392000,4.392000,0
2005-08-08,4.404000,4.435000,4.237000,4.238000,4.238000,0
2005-08-15,4.252000,4.281000,4.202000,4.211000,4.211000,0
2005-08-22,4.224000,4.255000,4.144000,4.189000,4.189000,0
2005-08-29,4.163000,4.178000,3.983000,4.029000,4.029000,0
2005-09-05,4.063000,4.169000,4.033000,4.123000,4.123000,0
2005-09-12,4.146000,4.281000,4.107000,4.262000,4.262000,0
2005-09-19,4.250000,4.295000,4.151000,4.248000,4.248000,0
2005-09-26,4.277000,4.341000,4.236000,4.328000,4.328000,0
2005-10-03,4.320000,4.441000,4.317000,4.361000,4.361000,0
2005-10-10,4.361000,4.528000,4.361000,4.491000,4.491000,0
2005-10-17,4.479000,4.512000,4.376000,4.390000,4.390000,0
2005-10-24,4.402000,4.605000,4.394000,4.567000,4.567000,0
2005-10-31,4.585000,4.682000,4.534000,4.657000,4.657000,0
2005-11-07,4.624000,4.649000,4.555000,4.564000,4.564000,0
2005-11-14,4.565000,4.624000,4.434000,4.502000,4.502000,0
2005-11-21,4.476000,4.480000,4.422000,4.431000,4.431000,0
2005-11-28,4.439000,4.545000,4.388000,4.519000,4.519000,0
2005-12-05,4.553000,4.581000,4.462000,4.537000,4.537000,0
2005-12-12,4.521000,4.569000,4.421000,4.448000,4.448000,0
2005-12-19,4.458000,4.498000,4.378000,4.380000,4.380000,0
2005-12-26,4.385000,4.397000,4.334000,4.395000,4.395000,0
2006-01-02,4.424000,4.428000,4.328000,4.379000,4.379000,0
2006-01-09,4.365000,4.462000,4.346000,4.350000,4.350000,0
2006-01-16,4.349000,4.389000,4.289000,4.361000,4.361000,0
2006-01-23,4.381000,4.537000,4.345000,4.503000,4.503000,0
2006-01-30,4.543000,4.617000,4.511000,4.533000,4.533000,0
2006-02-06,4.535000,4.600000,4.500000,4.581000,4.581000,0
2006-02-13,4.590000,4.630000,4.531000,4.541000,4.541000,0
2006-02-20,4.535000,4.594000,4.523000,4.567000,4.567000,0
2006-02-27,4.567000,4.690000,4.539000,4.684000,4.684000,0
2006-03-06,4.712000,4.787000,4.704000,4.755000,4.755000,0
2006-03-13,4.787000,4.793000,4.638000,4.674000,4.674000,0
2006-03-20,4.674000,4.741000,4.638000,4.675000,4.675000,0
2006-03-27,4.679000,4.884000,4.675000,4.853000,4.853000,0
2006-04-03,4.884000,4.979000,4.835000,4.963000,4.963000,0
2006-04-10,4.967000,5.043000,4.903000,5.036000,5.036000,0
2006-04-17,5.030000,5.051000,4.951000,5.012000,5.012000,0
2006-04-24,5.008000,5.143000,4.964000,5.069000,5.069000,0
2006-05-01,5.059000,5.171000,5.057000,5.108000,5.108000,0
2006-05-08,5.119000,5.192000,5.081000,5.186000,5.186000,0
2006-05-15,5.171000,5.192000,5.024000,5.054000,5.054000,0
2006-05-22,5.018000,5.096000,4.980000,5.052000,5.052000,0
2006-05-29,5.058000,5.143000,4.990000,4.994000,4.994000,0
2006-06-05,4.998000,5.048000,4.952000,4.981000,4.981000,0
2006-06-12,4.995000,5.132000,4.949000,5.128000,5.128000,0
2006-06-19,5.141000,5.235000,5.126000,5.228000,5.228000,0
2006-06-26,5.224000,5.245000,5.134000,5.138000,5.138000,0
2006-07-03,5.155000,5.241000,5.120000,5.132000,5.132000,0
2006-07-10,5.149000,5.157000,5.041000,5.059000,5.059000,0
2006-07-17,5.065000,5.179000,5.006000,5.045000,5.045000,0
2006-07-24,5.059000,5.081000,4.979000,4.990000,4.990000,0
2006-07-31,5.002000,5.018000,4.880000,4.901000,4.901000,0
2006-08-07,4.911000,4.971000,4.882000,4.967000,4.967000,0
2006-08-14,4.993000,5.001000,4.833000,4.835000,4.835000,0
2006-08-21,4.831000,4.843000,4.779000,4.791000,4.791000,0
2006-08-28,4.801000,4.839000,4.722000,4.726000,4.726000,0
2006-09-04,4.753000,4.829000,4.747000,4.771000,4.771000,0
2006-09-11,4.775000,4.824000,4.733000,4.798000,4.798000,0
2006-09-18,4.802000,4.848000,4.593000,4.597000,4.597000,0
2006-09-25,4.583000,4.659000,4.530000,4.633000,4.633000,0
2006-10-02,4.653000,4.702000,4.559000,4.696000,4.696000,0
2006-10-09,4.722000,4.818000,4.722000,4.806000,4.806000,0
2006-10-16,4.794000,4.806000,4.728000,4.784000,4.784000,0
2006-10-23,4.816000,4.848000,4.666000,4.675000,4.675000,0
2006-10-30,4.660000,4.725000,4.551000,4.715000,4.715000,0
2006-11-06,4.727000,4.737000,4.576000,4.586000,4.586000,0
2006-11-13,4.586000,4.670000,4.543000,4.607000,4.607000,0
2006-11-20,4.591000,4.615000,4.527000,4.548000,4.548000,0
2006-11-27,4.568000,4.599000,4.404000,4.425000,4.425000,0
2006-12-04,4.446000,4.554000,4.407000,4.552000,4.552000,0
2006-12-11,4.550000,4.613000,4.477000,4.597000,4.597000,0
2006-12-18,4.597000,4.628000,4.543000,4.624000,4.624000,0
2006-12-25,4.618000,4.720000,4.591000,4.710000,4.710000,0
2007-01-01,4.658000,4.700000,4.583000,4.646000,4.646000,0
2007-01-08,4.668000,4.779000,4.644000,4.771000,4.771000,0
2007-01-15,4.757000,4.818000,4.735000,4.773000,4.773000,0
2007-01-22,4.775000,4.906000,4.749000,4.879000,4.879000,0
2007-01-29,4.869000,4.902000,4.769000,4.827000,4.827000,0
2007-02-05,4.812000,4.827000,4.714000,4.784000,4.784000,0
2007-02-12,4.804000,4.822000,4.660000,4.690000,4.690000,0
2007-02-19,4.706000,4.742000,4.662000,4.678000,4.678000,0
2007-02-26,4.650000,4.656000,4.493000,4.515000,4.515000,0
2007-03-05,4.489000,4.601000,4.481000,4.589000,4.589000,0
2007-03-12,4.581000,4.584000,4.473000,4.545000,4.545000,0
2007-03-19,4.561000,4.616000,4.510000,4.613000,4.613000,0
2007-03-26,4.626000,4.672000,4.561000,4.648000,4.648000,0
2007-04-02,4.638000,4.680000,4.630000,4.674000,4.674000,0
2007-04-09,4.738000,4.769000,4.704000,4.761000,4.761000,0
2007-04-16,4.771000,4.775000,4.628000,4.672000,4.672000,0
2007-04-23,4.666000,4.705000,4.612000,4.698000,4.698000,0
2007-04-30,4.680000,4.709000,4.608000,4.640000,4.640000,0
2007-05-07,4.652000,4.678000,4.602000,4.670000,4.670000,0
2007-05-14,4.670000,4.814000,4.668000,4.804000,4.804000,0
2007-05-21,4.812000,4.902000,4.786000,4.861000,4.861000,0
2007-05-28,4.861000,4.956000,4.843000,4.956000,4.956000,0
2007-06-04,4.948000,5.181000,4.923000,5.118000,5.118000,0
2007-06-11,5.126000,5.316000,5.118000,5.171000,5.171000,0
2007-06-18,5.138000,5.208000,5.081000,5.138000,5.138000,0
2007-06-25,5.113000,5.122000,5.028000,5.033000,5.033000,0
2007-07-02,5.031000,5.201000,4.985000,5.195000,5.195000,0
2007-07-09,5.168000,5.172000,5.015000,5.107000,5.107000,0
2007-07-16,5.091000,5.101000,4.931000,4.956000,4.956000,0
2007-07-23,4.950000,4.977000,4.741000,4.788000,4.788000,0
2007-07-30,4.763000,4.843000,4.694000,4.700000,4.700000,0
2007-08-06,4.682000,4.889000,4.680000,4.776000,4.776000,0
2007-08-13,4.822000,4.890000,4.583000,4.673000,4.673000,0
2007-08-20,4.685000,4.687000,4.577000,4.633000,4.633000,0
2007-08-27,4.637000,4.637000,4.496000,4.537000,4.537000,0
2007-09-03,4.514000,4.576000,4.359000,4.368000,4.368000,0
2007-09-10,4.376000,4.499000,4.301000,4.462000,4.462000,0
2007-09-17,4.474000,4.702000,4.445000,4.632000,4.632000,0
2007-09-24,4.658000,4.668000,4.526000,4.579000,4.579000,0
2007-10-01,4.579000,4.661000,4.498000,4.640000,4.640000,0
2007-10-08,4.638000,4.707000,4.610000,4.687000,4.687000,0
2007-10-15,4.691000,4.719000,4.388000,4.401000,4.401000,0
2007-10-22,4.376000,4.440000,4.312000,4.389000,4.389000,0
2007-10-29,4.416000,4.479000,4.278000,4.291000,4.291000,0
2007-11-05,4.305000,4.377000,4.219000,4.225000,4.225000,0
2007-11-12,4.211000,4.312000,4.133000,4.150000,4.150000,0
2007-11-19,4.144000,4.175000,3.978000,4.012000,4.012000,0
2007-11-26,4.041000,4.042000,3.845000,3.972000,3.972000,0
2007-12-03,3.944000,4.136000,3.840000,4.120000,4.120000,0
2007-12-10,4.116000,4.261000,3.990000,4.232000,4.232000,0
2007-12-17,4.207000,4.232000,3.986000,4.168000,4.168000,0
2007-12-24,4.176000,4.281000,4.046000,4.096000,4.096000,0
2007-12-31,4.040000,4.058000,3.809000,3.854000,3.854000,0
2008-01-07,3.893000,3.903000,3.756000,3.810000,3.810000,0
2008-01-14,3.793000,3.821000,3.624000,3.648000,3.648000,0
2008-01-21,3.517000,3.746000,3.281000,3.584000,3.584000,0
2008-01-28,3.560000,3.746000,3.539000,3.600000,3.600000,0
2008-02-04,3.628000,3.811000,3.526000,3.654000,3.654000,0
2008-02-11,3.665000,3.834000,3.581000,3.780000,3.780000,0
2008-02-18,3.853000,3.960000,3.723000,3.790000,3.790000,0
2008-02-25,3.832000,3.932000,3.532000,3.534000,3.534000,0
2008-03-03,3.562000,3.704000,3.483000,3.541000,3.541000,0
2008-03-10,3.517000,3.628000,3.358000,3.421000,3.421000,0
2008-03-17,3.373000,3.496000,3.288000,3.328000,3.328000,0
2008-03-24,3.395000,3.560000,3.391000,3.466000,3.466000,0
2008-03-31,3.434000,3.613000,3.385000,3.481000,3.481000,0
2008-04-07,3.532000,3.606000,3.449000,3.471000,3.471000,0
2008-04-14,3.430000,3.850000,3.430000,3.743000,3.743000,0
2008-04-21,3.735000,3.882000,3.679000,3.866000,3.866000,0
2008-04-28,3.886000,3.888000,3.682000,3.845000,3.845000,0
2008-05-05,3.853000,3.952000,3.724000,3.767000,3.767000,0
2008-05-12,3.790000,3.988000,3.726000,3.850000,3.850000,0
2008-05-19,3.839000,3.959000,3.776000,3.831000,3.831000,0
2008-05-26,3.877000,4.139000,3.860000,4.046000,4.046000,0
2008-06-02,4.025000,4.058000,3.856000,3.938000,3.938000,0
2008-06-09,3.932000,4.324000,3.925000,4.261000,4.261000,0
2008-06-16,4.225000,4.273000,4.121000,4.137000,4.137000,0
2008-06-23,4.164000,4.184000,3.952000,3.990000,3.990000,0
2008-06-30,3.992000,4.012000,3.898000,3.973000,3.973000,0
2008-07-07,3.975000,4.006000,3.784000,3.940000,3.940000,0
2008-07-14,3.993000,4.093000,3.769000,4.081000,4.081000,0
2008-07-21,4.085000,4.174000,4.010000,4.111000,4.111000,0
2008-07-28,4.091000,4.119000,3.931000,3.948000,3.948000,0
2008-08-04,3.958000,4.090000,3.903000,3.950000,3.950000,0
2008-08-11,3.939000,4.044000,3.824000,3.852000,3.852000,0
2008-08-18,3.848000,3.897000,3.777000,3.867000,3.867000,0
2008-08-25,3.838000,3.846000,3.763000,3.813000,3.813000,0
2008-09-01,3.847000,3.872000,3.547000,3.660000,3.660000,0
2008-09-08,3.790000,3.811000,3.561000,3.730000,3.730000,0
2008-09-15,3.529000,3.824000,3.250000,3.769000,3.769000,0
2008-09-22,3.850000,3.905000,3.737000,3.827000,3.827000,0
2008-09-29,3.818000,3.827000,3.570000,3.644000,3.644000,0
2008-10-06,3.534000,3.915000,3.400000,3.861000,3.861000,0
2008-10-13,3.861000,4.109000,3.861000,3.938000,3.938000,0
2008-10-20,3.955000,3.965000,3.484000,3.697000,3.697000,0
2008-10-27,3.652000,3.972000,3.627000,3.970000,3.970000,0
2008-11-03,3.937000,3.964000,3.652000,3.780000,3.780000,0
2008-11-10,3.827000,3.839000,3.635000,3.750000,3.750000,0
2008-11-17,3.714000,3.733000,3.085000,3.167000,3.167000,0
2008-11-24,3.233000,3.354000,2.930000,2.957000,2.957000,0
2008-12-01,2.883000,2.887000,2.508000,2.657000,2.657000,0
2008-12-08,2.753000,2.760000,2.538000,2.589000,2.589000,0
2008-12-15,2.582000,2.582000,2.038000,2.131000,2.131000,0
2008-12-22,2.141000,2.240000,2.108000,2.137000,2.137000,0
2008-12-29,2.135000,2.417000,2.050000,2.416000,2.416000,0
2009-01-05,2.485000,2.614000,2.348000,2.407000,2.407000,0
2009-01-12,2.423000,2.449000,2.163000,2.304000,2.304000,0
2009-01-19,2.385000,2.681000,2.332000,2.622000,2.622000,0
2009-01-26,2.660000,2.856000,2.505000,2.844000,2.844000,0
2009-02-02,2.833000,3.001000,2.702000,2.979000,2.979000,0
2009-02-09,2.993000,3.054000,2.718000,2.882000,2.882000,0
2009-02-16,2.763000,2.879000,2.628000,2.772000,2.772000,0
2009-02-23,2.855000,3.052000,2.689000,3.041000,3.041000,0
2009-03-02,2.963000,3.041000,2.772000,2.828000,2.828000,0
2009-03-09,2.866000,3.040000,2.821000,2.885000,2.885000,0
2009-03-16,2.971000,3.022000,2.464000,2.625000,2.625000,0
2009-03-23,2.647000,2.823000,2.609000,2.761000,2.761000,0
2009-03-30,2.701000,2.917000,2.634000,2.907000,2.907000,0
2009-04-06,2.887000,2.947000,2.839000,2.926000,2.926000,0
2009-04-13,2.932000,2.951000,2.759000,2.930000,2.930000,0
2009-04-20,2.880000,2.998000,2.781000,2.996000,2.996000,0
2009-04-27,2.949000,3.207000,2.873000,3.174000,3.174000,0
2009-05-04,3.161000,3.387000,3.112000,3.293000,3.293000,0
2009-05-11,3.228000,3.232000,3.077000,3.123000,3.123000,0
2009-05-18,3.099000,3.453000,3.090000,3.448000,3.448000,0
2009-05-25,3.417000,3.758000,3.395000,3.465000,3.465000,0
2009-06-01,3.505000,3.905000,3.505000,3.862000,3.862000,0
2009-06-08,3.818000,4.014000,3.754000,3.788000,3.788000,0
2009-06-15,3.764000,3.882000,3.581000,3.789000,3.789000,0
2009-06-22,3.724000,3.742000,3.492000,3.506000,3.506000,0
2009-06-29,3.484000,3.610000,3.456000,3.495000,3.495000,0
2009-07-06,3.506000,3.560000,3.265000,3.295000,3.295000,0
2009-07-13,3.295000,3.659000,3.276000,3.651000,3.651000,0
2009-07-20,3.690000,3.712000,3.454000,3.670000,3.670000,0
2009-07-27,3.711000,3.766000,3.495000,3.501000,3.501000,0
2009-08-03,3.565000,3.886000,3.559000,3.854000,3.854000,0
2009-08-10,3.856000,3.858000,3.493000,3.558000,3.558000,0
2009-08-17,3.478000,3.565000,3.402000,3.556000,3.556000,0
2009-08-24,3.580000,3.610000,3.418000,3.451000,3.451000,0
2009-08-31,3.423000,3.464000,3.293000,3.442000,3.442000,0
2009-09-07,3.453000,3.535000,3.272000,3.343000,3.343000,0
2009-09-14,3.363000,3.501000,3.356000,3.474000,3.474000,0
2009-09-21,3.461000,3.515000,3.318000,3.329000,3.329000,0
2009-09-28,3.331000,3.342000,3.106000,3.221000,3.221000,0
2009-10-05,3.200000,3.403000,3.158000,3.384000,3.384000,0
2009-10-12,3.380000,3.477000,3.301000,3.417000,3.417000,0
2009-10-19,3.419000,3.486000,3.311000,3.475000,3.475000,0
2009-10-26,3.497000,3.579000,3.390000,3.392000,3.392000,0
2009-11-02,3.403000,3.564000,3.388000,3.503000,3.503000,0
2009-11-09,3.518000,3.530000,3.425000,3.429000,3.429000,0
2009-11-16,3.397000,3.407000,3.310000,3.356000,3.356000,0
2009-11-23,3.392000,3.416000,3.200000,3.231000,3.231000,0
2009-11-30,3.236000,3.514000,3.201000,3.483000,3.483000,0
2009-12-07,3.446000,3.584000,3.347000,3.540000,3.540000,0
2009-12-14,3.535000,3.620000,3.482000,3.546000,3.546000,0
2009-12-21,3.588000,3.811000,3.588000,3.807000,3.807000,0
2009-12-28,3.850000,3.918000,3.784000,3.843000,3.843000,0
2010-01-04,3.859000,3.859000,3.749000,3.808000,3.808000,0
2010-01-11,3.816000,3.836000,3.657000,3.676000,3.676000,0
2010-01-18,3.692000,3.729000,3.594000,3.598000,3.598000,0
2010-01-25,3.638000,3.695000,3.576000,3.609000,3.609000,0
2010-02-01,3.633000,3.709000,3.537000,3.546000,3.546000,0
2010-02-08,3.577000,3.763000,3.571000,3.693000,3.693000,0
2010-02-15,3.716000,3.828000,3.657000,3.782000,3.782000,0
2010-02-22,3.790000,3.803000,3.585000,3.595000,3.595000,0
2010-03-01,3.617000,3.702000,3.593000,3.682000,3.682000,0
2010-03-08,3.718000,3.779000,3.680000,3.710000,3.710000,0
2010-03-15,3.695000,3.731000,3.619000,3.687000,3.687000,0
2010-03-22,3.689000,3.930000,3.653000,3.855000,3.855000,0
2010-03-29,3.874000,3.901000,3.818000,3.859000,3.859000,0
2010-04-05,3.964000,4.013000,3.838000,3.888000,3.888000,0
2010-04-12,3.902000,3.904000,3.759000,3.770000,3.770000,0
2010-04-19,3.772000,3.833000,3.713000,3.817000,3.817000,0
2010-04-26,3.796000,3.823000,3.655000,3.663000,3.663000,0
2010-05-03,3.695000,3.713000,3.266000,3.429000,3.429000,0
2010-05-10,3.575000,3.607000,3.413000,3.442000,3.442000,0
2010-05-17,3.455000,3.498000,3.104000,3.200000,3.200000,0
2010-05-24,3.187000,3.351000,3.098000,3.301000,3.301000,0
2010-05-31,3.259000,3.425000,3.195000,3.195000,3.195000,0
2010-06-07,3.228000,3.319000,3.151000,3.216000,3.216000,0
2010-06-14,3.295000,3.330000,3.180000,3.223000,3.223000,0
2010-06-21,3.297000,3.308000,3.068000,3.113000,3.113000,0
2010-06-28,3.090000,3.102000,2.883000,2.979000,2.979000,0
2010-07-05,2.970000,3.061000,2.921000,3.056000,3.056000,0
2010-07-12,3.043000,3.124000,2.918000,2.939000,2.939000,0
2010-07-19,2.950000,3.000000,2.891000,2.994000,2.994000,0
2010-07-26,2.989000,3.061000,2.903000,2.907000,2.907000,0
2010-08-02,2.934000,2.964000,2.817000,2.824000,2.824000,0
2010-08-09,2.815000,2.840000,2.683000,2.688000,2.688000,0
2010-08-16,2.620000,2.668000,2.547000,2.612000,2.612000,0
2010-08-23,2.629000,2.664000,2.419000,2.652000,2.652000,0
2010-08-30,2.596000,2.768000,2.468000,2.706000,2.706000,0
2010-09-06,2.650000,2.823000,2.609000,2.795000,2.795000,0
2010-09-13,2.827000,2.827000,2.661000,2.746000,2.746000,0
2010-09-20,2.732000,2.752000,2.482000,2.612000,2.612000,0
2010-09-27,2.551000,2.601000,2.449000,2.526000,2.526000,0
2010-10-04,2.488000,2.508000,2.334000,2.381000,2.381000,0
2010-10-11,2.355000,2.594000,2.353000,2.576000,2.576000,0
2010-10-18,2.531000,2.587000,2.454000,2.563000,2.563000,0
2010-10-25,2.531000,2.720000,2.497000,2.612000,2.612000,0
2010-11-01,2.588000,2.654000,2.460000,2.536000,2.536000,0
2010-11-08,2.543000,2.783000,2.514000,2.756000,2.756000,0
2010-11-15,2.891000,2.963000,2.802000,2.875000,2.875000,0
2010-11-22,2.840000,2.930000,2.728000,2.864000,2.864000,0
2010-11-29,2.837000,3.062000,2.751000,3.017000,3.017000,0
2010-12-06,2.965000,3.330000,2.937000,3.296000,3.296000,0
2010-12-13,3.366000,3.566000,3.250000,3.330000,3.330000,0
2010-12-20,3.288000,3.407000,3.249000,3.393000,3.393000,0
2010-12-27,3.424000,3.493000,3.282000,3.305000,3.305000,0
2011-01-03,3.377000,3.497000,3.297000,3.328000,3.328000,0
2011-01-10,3.314000,3.418000,3.255000,3.333000,3.333000,0
2011-01-17,3.288000,3.474000,3.281000,3.416000,3.416000,0
2011-01-24,3.414000,3.462000,3.309000,3.329000,3.329000,0
2011-01-31,3.357000,3.666000,3.329000,3.652000,3.652000,0
2011-02-07,3.670000,3.744000,3.608000,3.646000,3.646000,0
2011-02-14,3.646000,3.664000,3.550000,3.589000,3.589000,0
2011-02-21,3.528000,3.544000,3.415000,3.425000,3.425000,0
2011-02-28,3.425000,3.595000,3.403000,3.492000,3.492000,0
2011-03-07,3.527000,3.555000,3.349000,3.393000,3.393000,0
2011-03-14,3.388000,3.388000,3.141000,3.277000,3.277000,0
2011-03-21,3.306000,3.461000,3.280000,3.444000,3.444000,0
2011-03-28,3.467000,3.526000,3.403000,3.451000,3.451000,0
2011-04-04,3.440000,3.619000,3.399000,3.570000,3.570000,0
2011-04-11,3.596000,3.602000,3.399000,3.410000,3.410000,0
2011-04-18,3.374000,3.455000,3.348000,3.400000,3.400000,0
2011-04-25,3.385000,3.396000,3.286000,3.296000,3.296000,0
2011-05-02,3.312000,3.312000,3.128000,3.157000,3.157000,0
2011-05-09,3.175000,3.248000,3.132000,3.187000,3.187000,0
2011-05-16,3.169000,3.241000,3.098000,3.152000,3.152000,0
2011-05-23,3.097000,3.162000,3.055000,3.064000,3.064000,0
2011-05-30,3.086000,3.099000,2.948000,2.997000,2.997000,0
2011-06-06,3.002000,3.055000,2.919000,2.971000,2.971000,0
2011-06-13,2.993000,3.103000,2.893000,2.944000,2.944000,0
2011-06-20,2.900000,3.000000,2.847000,2.871000,2.871000,0
2011-06-27,2.880000,3.223000,2.855000,3.197000,3.197000,0
2011-07-04,3.151000,3.181000,3.008000,3.016000,3.016000,0
2011-07-11,2.948000,2.984000,2.875000,2.908000,2.908000,0
2011-07-18,2.877000,3.036000,2.875000,2.964000,2.964000,0
2011-07-25,3.004000,3.032000,2.805000,2.805000,2.805000,0
2011-08-01,2.792000,2.821000,2.428000,2.558000,2.558000,0
2011-08-08,2.497000,2.503000,2.092000,2.237000,2.237000,0
2011-08-15,2.269000,2.301000,1.978000,2.071000,2.071000,0
2011-08-22,2.115000,2.294000,2.064000,2.188000,2.188000,0
2011-08-29,2.225000,2.296000,1.996000,1.996000,1.996000,0
2011-09-05,1.948000,2.060000,1.896000,1.915000,1.915000,0
2011-09-12,1.896000,2.118000,1.896000,2.076000,2.076000,0
2011-09-19,1.992000,1.992000,1.696000,1.808000,1.808000,0
2011-09-26,1.849000,2.065000,1.833000,1.924000,1.924000,0
2011-10-03,1.883000,2.118000,1.717000,2.068000,2.068000,0
2011-10-10,2.076000,2.269000,2.076000,2.232000,2.232000,0
2011-10-17,2.233000,2.244000,2.104000,2.203000,2.203000,0
2011-10-24,2.182000,2.407000,2.112000,2.306000,2.306000,0
2011-10-31,2.236000,2.237000,1.956000,2.050000,2.050000,0
